date,row_type,row_count,col_type,col_count,ExcessReturn
2016-08,OP,2,Size,2,0.058205146072459635
2016-09,OP,2,Size,2,-0.0008652685580847935
2016-10,OP,2,Size,2,0.03326767193061083
2016-11,OP,2,Size,2,0.04339120145604952
2016-12,OP,2,Size,2,-0.02275223048051285
2017-01,OP,2,Size,2,-0.012266554167172889
2017-02,OP,2,Size,2,0.03223897963039676
2017-03,OP,2,Size,2,-0.02884886847453093
2017-04,OP,2,Size,2,-0.0781247671074231
2017-05,OP,2,Size,2,-0.09676860982418654
2017-06,OP,2,Size,2,0.05130828224831072
2016-07,OP,3,Size,2,0.01802781453596532
2016-08,OP,3,Size,2,0.05342430038666336
2016-09,OP,3,Size,2,0.004760867790960345
2016-10,OP,3,Size,2,0.021311252456431718
2016-11,OP,3,Size,2,0.03401945880707424
2016-12,OP,3,Size,2,-0.04552370636272244
2017-01,OP,3,Size,2,-0.03267921390800683
2017-02,OP,3,Size,2,0.0430459301193518
2017-03,OP,3,Size,2,-0.022171936953424086
2017-04,OP,3,Size,2,-0.05608892822821794
2017-05,OP,3,Size,2,-0.09296293877484511
2017-06,OP,3,Size,2,0.04864264912200923
2016-07,OP,4,Size,2,0.006512520675948694
2016-08,OP,4,Size,2,0.04219569355265861
2016-09,OP,4,Size,2,0.011268111658921916
2016-10,OP,4,Size,2,0.044410112202546786
2016-11,OP,4,Size,2,0.009752843672290951
2016-12,OP,4,Size,2,-0.028727497485475192
2017-01,OP,4,Size,2,-0.006917119091604025
2017-02,OP,4,Size,2,0.04349389935444376
2017-03,OP,4,Size,2,-0.024880005958178696
2017-04,OP,4,Size,2,-0.0344993496137705
2017-05,OP,4,Size,2,-0.08186844972712597
2017-06,OP,4,Size,2,0.043942165756879245
2016-07,OP,5,Size,2,0.006596972360492708
2016-08,OP,5,Size,2,0.033492160130120636
2016-09,OP,5,Size,2,0.002662491281813919
2016-10,OP,5,Size,2,0.045380415750810005
2016-11,OP,5,Size,2,0.017105392510435524
2016-12,OP,5,Size,2,-0.019999357079692078
2017-01,OP,5,Size,2,-0.030232875782608977
2017-02,OP,5,Size,2,0.026191169107350067
2017-03,OP,5,Size,2,-0.001106949975826886
2017-04,OP,5,Size,2,-0.06363529750960122
2017-05,OP,5,Size,2,-0.07074150251846928
2017-06,OP,5,Size,2,0.026915426602988676
2016-07,OP,1,Size,3,-0.0009263908758399502
2016-08,OP,1,Size,3,0.04871081712896632
2016-09,OP,1,Size,3,-0.0018686421859405809
2016-10,OP,1,Size,3,0.02985181566193324
2016-11,OP,1,Size,3,0.01547308750704347
2016-12,OP,1,Size,3,-0.02961716897517471
2017-01,OP,1,Size,3,-0.01734253712400171
2017-02,OP,1,Size,3,0.03910637625677752
2017-03,OP,1,Size,3,-0.03599067815490549
2017-04,OP,1,Size,3,-0.079684513112441
2017-05,OP,1,Size,3,-0.07713742922329443
2017-06,OP,1,Size,3,0.03892729122132159
2016-07,OP,2,Size,3,-0.02540030893395768
2016-08,OP,2,Size,3,0.04190554772407907
2016-09,OP,2,Size,3,-0.014368986183113039
2016-10,OP,2,Size,3,0.028186478778697885
2016-11,OP,2,Size,3,0.006427825862463078
2016-12,OP,2,Size,3,-0.04624511521161253
2017-01,OP,2,Size,3,-0.012852834631050523
2017-02,OP,2,Size,3,0.032404010904052524
2017-03,OP,2,Size,3,-0.031163089279190915
2017-04,OP,2,Size,3,-0.08326551479355591
2017-05,OP,2,Size,3,-0.06592438665417334
2017-06,OP,2,Size,3,0.038107792515085774
2016-07,OP,3,Size,3,0.014542596421562326
2016-08,OP,3,Size,3,0.05133285713420938
2016-09,OP,3,Size,3,-0.024778607225105848
2016-10,OP,3,Size,3,0.03448219247476849
2016-11,OP,3,Size,3,0.011504197108098729
2016-12,OP,3,Size,3,-0.05574457547663059
2017-01,OP,3,Size,3,-0.016368740449569097
2017-02,OP,3,Size,3,0.039998619500253844
2017-03,OP,3,Size,3,-0.026194444079742543
2017-04,OP,3,Size,3,-0.06884755951166022
2017-05,OP,3,Size,3,-0.0762171077400936
2017-06,OP,3,Size,3,0.04971178664788333
2016-07,OP,4,Size,3,0.0014033037547760733
2016-08,OP,4,Size,3,0.052163264455409655
2016-09,OP,4,Size,3,-0.01613959924090578
2016-10,OP,4,Size,3,0.02993530635182023
2016-11,OP,4,Size,3,0.019047360813179988
2016-12,OP,4,Size,3,-0.03376940777129169
2017-01,OP,4,Size,3,-0.025144370315394286
2017-02,OP,4,Size,3,0.044346635223271466
2017-03,OP,4,Size,3,-0.00768040557387652
2017-04,OP,4,Size,3,-0.042466545681776977
2017-05,OP,4,Size,3,-0.0711706272616001
2017-06,OP,4,Size,3,0.043441070626841674
2016-07,OP,5,Size,3,0.03381484190152757
2016-08,OP,5,Size,3,0.014422872294986955
2016-09,OP,5,Size,3,-0.019857660317818795
2016-10,OP,5,Size,3,0.022152919531119135
2016-11,OP,5,Size,3,0.00897328200132376
2016-12,OP,5,Size,3,-0.056496781070596455
2017-01,OP,5,Size,3,-0.011688039362435506
2017-02,OP,5,Size,3,0.040602186911207754
2017-03,OP,5,Size,3,-0.010797789384591056
2017-04,OP,5,Size,3,-0.02842911302558735
2017-05,OP,5,Size,3,-0.07401203996366272
2017-06,OP,5,Size,3,0.055757878840725326
2016-07,OP,1,Size,4,-0.016854213811275158
2016-08,OP,1,Size,4,0.029543663292221925
2016-09,OP,1,Size,4,-0.04401668313027032
2016-10,OP,1,Size,4,0.04975073855706206
2016-11,OP,1,Size,4,0.01584066921288438
2016-12,OP,1,Size,4,-0.06383110463684587
2017-01,OP,1,Size,4,0.0063415198950099744
2017-02,OP,1,Size,4,0.05281735782608967
2017-03,OP,1,Size,4,-0.04368085756300609
2017-04,OP,1,Size,4,-0.06558086176878805
2017-05,OP,1,Size,4,-0.08183829653288828
2017-06,OP,1,Size,4,0.06370215868801796
2016-07,OP,2,Size,4,-0.013165240923029804
2016-08,OP,2,Size,4,0.02770357224096809
2016-09,OP,2,Size,4,-0.03501402694208092
2016-10,OP,2,Size,4,0.025193083443483668
2016-11,OP,2,Size,4,0.022172433025020696
2016-12,OP,2,Size,4,-0.0418148656129626
2017-01,OP,2,Size,4,-0.010952425142708713
2017-02,OP,2,Size,4,0.03729262781194602
2017-03,OP,2,Size,4,-0.023213457793480954
2017-04,OP,2,Size,4,-0.07086313073267014
2017-05,OP,2,Size,4,-0.11002567169841218
2017-06,OP,2,Size,4,0.050605847796778
2016-07,OP,3,Size,4,0.005791059375801872
2016-08,OP,3,Size,4,0.03429856868359251
2016-09,OP,3,Size,4,-0.03388990709044724
2016-10,OP,3,Size,4,0.014175969125337
2016-11,OP,3,Size,4,0.005890200797884377
2016-12,OP,3,Size,4,-0.06628774985016271
2017-01,OP,3,Size,4,-0.021741059605122983
2017-02,OP,3,Size,4,0.03687446430209192
2017-03,OP,3,Size,4,-0.018927416174566804
2017-04,OP,3,Size,4,-0.0285034839048087
2017-05,OP,3,Size,4,-0.07172760957173341
2017-06,OP,3,Size,4,0.049891791580488384
2016-07,OP,4,Size,4,0.007424036496395945
2016-08,OP,4,Size,4,0.04526462587929096
2016-09,OP,4,Size,4,-0.012629625956212774
2016-10,OP,4,Size,4,0.029792341237305814
2016-11,OP,4,Size,4,0.010737253420695831
2016-12,OP,4,Size,4,-0.04613356419080172
2017-01,OP,4,Size,4,-0.021294102666940314
2017-02,OP,4,Size,4,0.039728670622764695
2017-03,OP,4,Size,4,-0.0034144939509169725
2017-04,OP,4,Size,4,-0.04064994614480103
2017-05,OP,4,Size,4,-0.07200659307365878
2017-06,OP,4,Size,4,0.05580434934708126
2016-07,OP,5,Size,4,0.019450460823915584
2016-08,OP,5,Size,4,0.034504324356838235
2016-09,OP,5,Size,4,-0.023987848619435866
2016-10,OP,5,Size,4,0.007938939073447225
2016-11,OP,5,Size,4,0.018359325001804497
2016-12,OP,5,Size,4,-0.04968879686092681
2017-01,OP,5,Size,4,-0.00700142923979099
2017-02,OP,5,Size,4,0.03163052424264897
2017-03,OP,5,Size,4,-0.010382896422918281
2017-04,OP,5,Size,4,-0.022510778257101606
2017-05,OP,5,Size,4,-0.05526170609658512
2017-06,OP,5,Size,4,0.06037808039409461
2016-07,OP,1,Size,5,0.00967989045006467
2016-08,OP,1,Size,5,0.0184158494714664
2016-09,OP,1,Size,5,-0.04022237162243125
2016-10,OP,1,Size,5,0.05321602594474419
2016-11,OP,1,Size,5,0.06657247558094845
2016-12,OP,1,Size,5,-0.057330254760136395
2017-01,OP,1,Size,5,0.03245222497364356
2017-02,OP,1,Size,5,0.03613820508972736
2017-03,OP,1,Size,5,-0.04835835877467064
2017-04,OP,1,Size,5,-0.06428716627807655
2017-05,OP,1,Size,5,-0.07404126251086915
2017-06,OP,1,Size,5,0.05559746826084233
2016-07,OP,2,Size,5,0.0302227827375118
2016-08,OP,2,Size,5,0.032700661459134354
2016-09,OP,2,Size,5,-0.048482143566171816
2016-10,OP,2,Size,5,0.05325255094506041
2016-11,OP,2,Size,5,0.08231433457233607
2016-12,OP,2,Size,5,-0.04929719008152908
2017-01,OP,2,Size,5,0.018204079182048808
2017-02,OP,2,Size,5,0.03131823002022973
2017-03,OP,2,Size,5,-0.02388659439402399
2017-04,OP,2,Size,5,-0.0235796902731862
2017-05,OP,2,Size,5,-0.06817796518912779
2017-06,OP,2,Size,5,0.06983868961591858
2016-07,OP,3,Size,5,0.020323613274748624
2016-08,OP,3,Size,5,0.033471851277969165
2016-09,OP,3,Size,5,-0.035551881316194994
2016-10,OP,3,Size,5,0.022379763345903005
2016-11,OP,3,Size,5,0.030924949951437797
2016-12,OP,3,Size,5,-0.0045425222637513725
2017-01,OP,3,Size,5,0.057915538044423315
2017-02,OP,3,Size,5,-0.0014325463876315604
2017-03,OP,3,Size,5,-0.017143236844501936
2017-04,OP,3,Size,5,-0.009580569452723264
2017-05,OP,3,Size,5,-0.013460490839742741
2017-06,OP,3,Size,5,0.013321163147345882
2016-07,OP,4,Size,5,0.030394851536284895
2016-08,OP,4,Size,5,0.03790577785057296
2016-09,OP,4,Size,5,-0.02804785038775344
2016-10,OP,4,Size,5,0.04893584689315701
2016-11,OP,4,Size,5,0.07615756042462321
2016-12,OP,4,Size,5,-0.06834831350145631
2017-01,OP,4,Size,5,0.02210921457352964
2017-02,OP,4,Size,5,0.03435613343162782
2017-03,OP,4,Size,5,0.0017103785680840822
2017-04,OP,4,Size,5,-0.007847063556293636
2017-05,OP,4,Size,5,-0.016141634662014244
2017-06,OP,4,Size,5,0.036748080361947585
2016-07,OP,5,Size,5,0.03680907954582345
2016-08,OP,5,Size,5,0.036654153205143127
2016-09,OP,5,Size,5,-0.022663401373910815
2016-10,OP,5,Size,5,0.018615536720425874
2016-11,OP,5,Size,5,0.04698248460244909
2016-12,OP,5,Size,5,-0.048036440777406535
2017-01,OP,5,Size,5,0.03008482175253037
2017-02,OP,5,Size,5,0.015720788013734763
2017-03,OP,5,Size,5,0.008107206297252116
2017-04,OP,5,Size,5,-0.0030417495262835895
2017-05,OP,5,Size,5,0.04049146319882474
2017-06,OP,5,Size,5,0.03692452026114724
