Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
603076,2017/12/31,1529549510,756450361.2,773099149,73082538.5
603076,2018/6/30,1980659643,1187862585,792797058.5,49267377.72
603077,2014/6/30,8813562917,4040301814,4773261103,677088971.3
603077,2014/12/31,9132188066,4380093805,4752094261,678726557.4
603077,2015/6/30,10306468830,4118756381,6187712449,160308393.8
603077,2015/12/31,11197439214,4615053912,6582385302,218748276.2
603077,2016/6/30,11363252712,4680449159,6682803553,118355861.3
603077,2016/12/31,12927787529,2151844074,10775943454,339007899.7
603077,2017/6/30,12997320131,2033140105,10964180025,285091311.9
603077,2017/12/31,13108789692,1833864545,11274925148,595797469.8
603077,2018/6/30,13052718400,1713770792,11338947608,302364958.7
603078,2017/6/30,878760801.9,158498018,720262783.8,29308801.87
603078,2017/12/31,882452707.6,134588405,747864302.6,62809897.85
603078,2018/6/30,935825919.2,186741740,749084179.3,22158867.63
603079,2017/12/31,985979997.7,217272884.8,768707112.9,85820285.36
603079,2018/6/30,1000603280,216539773.4,784063506.8,45013700.51
603080,2017/12/31,1118370620,158578892,959791728.2,91490816.13
603080,2018/6/30,1080493873,107694528.7,972799344.5,44284753.08
603081,2017/6/30,2458085791,1043364763,1414721028,116747301.8
603081,2017/12/31,2733128611,1197739522,1535389090,258200224
603081,2018/6/30,2921793383,1333451178,1588342205,117973210.9
603083,2017/12/31,2351257802,1289259509,1061998293,60201979.68
603083,2018/6/30,2341889852,1291010326,1050879526,-20888418.87
603085,2015/6/30,585724981.5,199679446.4,386045535.1,18489131.36
603085,2015/12/31,526508745.4,123676862.8,402831882.6,38524112.85
603085,2016/6/30,554752703.1,146103508.2,408649194.9,16708379.99
603085,2016/12/31,1089856992,167348540.7,922508450.9,37619617.19
603085,2017/6/30,1203107537,263829484.7,939278052.1,32259961.32
603085,2017/12/31,1526164173,544475074.2,981689099.1,79623898.27
603085,2018/6/30,1621410773,632160340.6,989250432.2,34350256.89
603086,2017/6/30,1175181756,116536245.8,1058645511,67626531.76
603086,2017/12/31,1373946890,255816111.4,1118130778,132702765
603086,2018/6/30,1517247521,284575129.8,1232672392,153611109.5
603088,2014/12/31,589376098.3,138529967.5,450846130.8,34406541.58
603088,2015/6/30,574821245.8,121507042.5,453314203.3,15289662.72
603088,2015/12/31,569385747.3,108523015.3,460862732,18368408.76
603088,2016/6/30,610093898,146822062.6,463271835.4,12149811.63
603088,2016/12/31,656209673,185007592,471202081,18033078.59
603088,2017/6/30,676701936.1,204431955.9,472269980.2,10247206.05
603088,2017/12/31,728510861.5,235354259.9,493156601.6,34445696.69
603088,2018/6/30,781593844.1,285872848.6,495720995.5,16185412.76
603089,2016/12/31,708328350.3,302857113.8,405471236.5,103179082.7
603089,2017/6/30,1020964797,336700299.7,684264497.4,49831086.95
603089,2017/12/31,1051948966,341248610.4,710700355.4,79739465.6
603089,2018/6/30,1034907982,335094096.8,699813885.5,22769536.03
603090,2016/12/31,517969873,64674092.73,453295780.3,44984084.66
603090,2017/6/30,552740667.6,97364392.35,455376275.2,17201302.17
603090,2017/12/31,600702483.7,135586491.8,465115991.8,27619674.39
603090,2018/6/30,576697747.5,106674835.4,470022912.1,17806260.34
603096,2017/6/30,1573171054,148412834.6,1424758219,149573485.5
603096,2017/12/31,1783259778,225218933.8,1558040844,318969356.7
603096,2018/6/30,1801443728,207804365.2,1593639362,150754539.4
603098,2016/12/31,2454836173,860942481.8,1593893692,231465007.8
603098,2017/6/30,2186232249,622845453.8,1563386795,92222437.12
603098,2017/12/31,2784001281,1102385542,1681615739,239466306.2
603098,2018/6/30,2897993228,1172817990,1725175238,119473101.2
603099,2014/12/31,835040842.2,48471377.74,786569464.5,105858167.8
603099,2015/6/30,806429426.6,43444244.84,762985181.8,-4398280.75
603099,2015/12/31,905419828.3,45531349.77,859888478.5,135286026.2
603099,2016/6/30,875873326.8,48783691.02,827089635.8,-5361432.29
603099,2016/12/31,1115024891,213833353.6,901191537.8,104043761.7
603099,2017/6/30,1035706505,171258535.7,864447969.1,-39137424.41
603099,2017/12/31,1124453849,174206766.5,950247082.5,94779675.92
603099,2018/6/30,1141039204,237817315.4,903221888.5,-42216615.84
603100,2014/12/31,3993006177,2270258472,1722747705,162379939.2
603100,2015/6/30,4021401958,2250687560,1770714397,75281999.84
603100,2015/12/31,4238895862,2418885697,1820010164,145813758
603100,2016/6/30,4368402709,2549321346,1819081364,66619177.81
603100,2016/12/31,4489768741,2592575566,1897193175,126378296.8
603100,2017/6/30,4643804595,2717730905,1926073690,83859490.68
603100,2017/12/31,4693823350,2677304921,2016518429,186316038.4
603100,2018/6/30,4903665544,2857572073,2046093471,115263175
603101,2016/6/30,2273060992,1121075092,1151985901,45565888.95
603101,2016/12/31,2130886072,920515602.6,1210370469,110255398
603101,2017/6/30,2020847583,765418835.3,1255428748,78343386.73
603101,2017/12/31,2437925336,1144850795,1293074541,131142187.8
603101,2018/6/30,2756120810,1406988615,1349132195,98745233.75
603103,2017/12/31,3046995242,1073380455,1973614787,388438180.2
603103,2018/6/30,3029863367,933199619.8,2096663747,285371495
603105,2018/6/30,2319996123,1247916507,1072079616,51470121.85
603106,2017/12/31,2332713083,749715869.6,1582997213,166848908.6
603106,2018/6/30,2132999301,511670089.1,1621329212,51114766.39
603108,2015/6/30,1593619954,725341194.2,868278759.9,46267051.67
603108,2015/12/31,1693815624,765265315.1,928550309.2,119625758
603108,2016/6/30,2198534316,1229830858,968703458.1,65482661.45
603108,2016/12/31,4107954613,1885794767,2222159846,173543487.6
603108,2017/6/30,4671600330,2282277644,2389322685,160768417.5
603108,2017/12/31,7125328689,4376773965,2748554724,380635868
603108,2018/6/30,7645297288,4726126653,2919170635,287439068.7
603110,2017/12/31,733755742.9,108288186.9,625467556,59073629.5
603110,2018/6/30,713413231.2,90333165.64,623080065.6,19866697.6
603111,2014/12/31,1829022016,857215261.4,971806754.2,148178960.6
603111,2015/6/30,2030287993,900805000.2,1129482992,108118901.1
603111,2015/12/31,2538376413,1378123125,1160253288,202694038.2
603111,2016/6/30,2416560868,1144951853,1271609014,135763792.1
603111,2016/12/31,2685324301,1299293998,1386030303,260012601.4
603111,2017/6/30,3035254138,1584229278,1451024861,128865655.5
603111,2017/12/31,7307622558,3341270271,3966352287,331134475
603111,2018/6/30,7346706981,3059359734,4287347248,-111278915.5
603113,2017/6/30,5043101106,1502638612,3540462494,407119652.7
603113,2017/12/31,5301665758,1447481818,3854183940,778300129.6
603113,2018/6/30,5865801079,1590332230,4275468849,603747859.2
603116,2015/6/30,3537206356,760253361,2776952995,167618885.2
603116,2015/12/31,4050356892,1105152294,2945204598,366986883.6
603116,2016/6/30,3851987595,793813584.3,3058174011,175540188.4
603116,2016/12/31,4391301483,1192626400,3198675084,328771667.4
603116,2017/6/30,4210743460,944872158.8,3265871301,182525712.5
603116,2017/12/31,4641187680,1159940722,3481246958,375325712.7
603116,2018/6/30,4593255174,1125131024,3468124150,186177921.2
603117,2015/6/30,3879271929,2552097398,1327174532,54813502.86
603117,2015/12/31,3450448772,2090714791,1359733981,91581056.71
603117,2016/6/30,3801530338,2435638261,1365892077,60097351.96
603117,2016/12/31,4265860879,2044677038,2221183841,103939456
603117,2017/6/30,4398247375,2176482238,2221765137,62826344.08
603117,2017/12/31,5203761103,2747203817,2456557286,153004896.7
603117,2018/6/30,5789061054,3340254534,2448806521,103393981.7
603118,2015/6/30,4782231977,2574414297,2207817680,151078081
603118,2015/12/31,4633902910,2303059571,2330843339,261846103.2
603118,2016/6/30,6426741603,2401590530,4025151074,185320505.3
603118,2016/12/31,6927640184,2643708333,4283931851,336172665.3
603118,2017/6/30,6855240475,2530037765,4325202710,135491849.1
603118,2017/12/31,7225833722,2880223532,4345610190,64950186.93
603118,2018/6/30,7961647025,3544354537,4417292488,52322360.22
603123,2014/6/30,3099840178,1392525674,1707314504,80582863.34
603123,2014/12/31,4681909129,1885296906,2796612223,171386485.2
603123,2015/6/30,4745345522,1943443302,2801902220,94722453.66
603123,2015/12/31,4899930578,2004391604,2895538974,213630924.8
603123,2016/6/30,5205546721,2317241378,2888305343,57875727.76
603123,2016/12/31,5137195837,2189917608,2947278229,147147614.9
603123,2017/6/30,4953759554,1996376277,2957383278,83822340.59
603123,2017/12/31,5107720664,2079223304,3028497360,195762873.2
603123,2018/6/30,4994004826,1938081004,3055923821,102019821
603126,2014/12/31,3066492811,1565598958,1500893852,99347063.99
603126,2015/6/30,3014730435,1498666882,1516063554,39926733.62
603126,2015/12/31,2976531102,1392551969,1583979132,97618810.67
603126,2016/6/30,3160903927,1548477848,1612426079,50283526.4
603126,2016/12/31,3391257754,1662613006,1728644748,127070445.7
603126,2017/6/30,3286090112,1538771487,1747318625,71378916.44
603126,2017/12/31,3229236430,1412205848,1817030583,166272013.4
603126,2018/6/30,3377054025,1554828022,1822226003,65723736.68
603127,2017/12/31,940874158.8,383084841,557789317.8,94176082.95
603127,2018/6/30,1008989329,449163206,559826123.5,27324056.51
603128,2014/6/30,3060692322,1751881197,1308811125,55947978.27
603128,2014/12/31,3106906080,1701037957,1405868123,143063354.1
603128,2015/6/30,3104734946,1675882188,1428852757,70256381.32
603128,2015/12/31,3063167008,1510528707,1552638301,178358727.6
603128,2016/6/30,4482196630,2170152759,2312043871,153786164.9
603128,2016/12/31,5123108187,1538197712,3584910475,255092158.2
603128,2017/6/30,5072041866,1446245911,3625795955,195277917.2
603128,2017/12/31,5479665008,1692810975,3786854033,354045925.7
603128,2018/6/30,5472624283,1571213706,3901410577,238178159.5
603129,2017/12/31,1682296137,782343565.4,899952571.2,102222605.7
603129,2018/6/30,1885874684,971714274.8,914160409.3,80301470.64
603131,2016/6/30,708633138.7,126049797.2,582583341.4,33791580.83
603131,2016/12/31,786098643.4,164302740.2,621795903.2,77494685.47
603131,2017/6/30,842876936.8,205465200.8,637411735.9,50673354.39
603131,2017/12/31,908242123.7,244844392,663397731.7,82870449.12
603131,2018/6/30,885749788.7,227333237.4,658416551.3,19701163.7
603133,2017/6/30,992533574.7,126996213.7,865537361,30092180.1
603133,2017/12/31,1036290274,145130218,891160056.4,58460297.37
603133,2018/6/30,1103794179,165972334.3,937821844.3,38070107.62
603136,2017/12/31,1105337065,288900661.4,816436403.5,131365908.5
603136,2018/6/30,1079770936,241748887.5,838022048.3,75936492.66
603138,2017/6/30,532692780.4,187757180,344935600.5,25082838.75
603138,2017/12/31,608296287.7,227618870.9,380677416.8,66577977.78
603138,2018/6/30,627649577.6,218859870.4,408789707.1,27593076.18
603139,2017/6/30,958330717.7,89999949.5,868330768.2,24703431.59
603139,2017/12/31,1031807536,119697158.4,912110378,73768428.28
603139,2018/6/30,995118397.7,75600647.36,919517750.3,27192204.28
603156,2017/12/31,11190111419,3853204723,7336906696,3077924621
603156,2018/6/30,14024649528,3475017188,10549632340,1750387331
603157,2017/12/31,7871712000,3802484000,4069228000,737493000
603157,2018/6/30,7486301000,3326783000,4159518000,323240000
603158,2015/6/30,921018532.1,173108367.6,747910164.4,62317374.99
603158,2015/12/31,951254560.1,161526833.1,789727727,114034569.3
603158,2016/6/30,1111095876,237082289.3,874013586.3,68118817.87
603158,2016/12/31,1238788388,329996852.6,908791535,148454939.8
603158,2017/6/30,1322340727,364906931,957433796.2,87466248.63
603158,2017/12/31,1523258223,472458926.6,1050799296,164456905.8
603158,2018/6/30,1569397915,458838495.9,1110559419,74163606.57
603159,2016/12/31,492238687.1,111576933,380661754.1,49205426.6
603159,2017/6/30,520940245.9,149428530.9,371511715,26329836.08
603159,2017/12/31,550534136.2,154972136.4,395561999.9,54300984.58
603159,2018/6/30,591059280.4,188670422.7,402388857.7,27094199.21
603160,2016/12/31,3215246445,478743877.6,2736502567,881769281.8
603160,2017/6/30,3593000282,546322586.6,3046677695,440506004.3
603160,2017/12/31,4417940059,932180983.3,3485759076,960195391.9
603160,2018/6/30,4736653867,1375655288,3360998580,85643489.14
603161,2017/12/31,2100177416,1442379372,657798043.9,118767244.6
603161,2018/6/30,2766618158,1576213313,1190404845,55549438.94
603165,2016/12/31,851646519.8,450092229.6,401554290.2,77006961.51
603165,2017/6/30,1122379247,270631575.7,851747671.4,201561907.5
603165,2017/12/31,1364244873,305579879.5,1058664993,454031361.7
603165,2018/6/30,1398018796,284282447.7,1113736348,134414564
603166,2014/12/31,2935529687,1913613180,1021916507,97686493.33
603166,2015/6/30,2839761205,1852299271,987461933.6,18653620.21
603166,2015/12/31,3584605605,1560008946,2024596659,14612976.76
603166,2016/6/30,3698205716,1670105673,2028100043,31732903.5
603166,2016/12/31,3544233125,1453037454,2091195672,78899735.01
603166,2017/6/30,3348512335,1293409369,2055102967,82327068.92
603166,2017/12/31,3160703518,1051816983,2108886535,144485244.4
603166,2018/6/30,3488775458,1367071505,2121703953,74494670.96
603167,2014/6/30,3332656912,680212776,2652444136,87644275.58
603167,2014/12/31,3542617797,826978696.7,2715639100,164944649.1
603167,2015/6/30,3690298389,943527537.4,2746770852,94684237.43
603167,2015/12/31,3681061842,835510653.1,2845551189,177313259.6
603167,2016/6/30,3795757802,832266565.3,2963491236,119074667.8
603167,2016/12/31,3820666252,767637858.7,3053028393,202867609.7
603167,2017/6/30,3982566244,792254190.7,3190312053,326208199.6
603167,2017/12/31,4393163430,1064942447,3328220983,514145768.6
603167,2018/6/30,4433409067,1030189326,3403219741,342421445
603168,2014/6/30,971817798.3,276200483.3,695617315,73422577.6
603168,2014/12/31,872340735.8,109441885.1,762898850.7,147934264.3
603168,2015/6/30,944373312.2,143619720.7,800753591.4,102925330.8
603168,2015/12/31,1274988635,383366921.8,891621712.8,205793983.6
603168,2016/6/30,1406095245,464048955.3,942046289.7,121216153.9
603168,2016/12/31,1842116183,247882725.4,1594233457,234359013.2
603168,2017/6/30,1762921444,160052411.5,1602869032,98738896.08
603168,2017/12/31,1869408348,212125324.4,1657283023,178104700.6
603168,2018/6/30,1767363151,108827731.4,1658535419,62956028.39
603169,2014/12/31,6084766768,4750116058,1334650711,69162073.59
603169,2015/6/30,6219816885,4316896127,1902920758,771753532.8
603169,2015/12/31,7840740366,4717876797,3122863570,752242173
603169,2016/6/30,6756271800,3769034808,2987236992,19315329.41
603169,2016/12/31,7503963966,4519187145,2984776821,1478428.32
603169,2017/6/30,9052072420,6065221294,2986851125,16471066.84
603169,2017/12/31,10906430721,7478569210,3427861511,6793998.36
603169,2018/6/30,12001671332,8615538231,3386133101,-35194698.82
603177,2016/12/31,1095620020,729500057.6,366119962.2,58792170.7
603177,2017/6/30,1182165870,677972540.9,504193329.6,12061276.07
603177,2017/12/31,1162396067,626432740.7,535963326.4,42847082.65
603177,2018/6/30,1204830572,672405216.7,532425355.1,-5233700.44
603178,2017/6/30,1836076029,1038235028,797841000.8,34522196.54
603178,2017/12/31,2105477173,1239400719,866076453.7,134958432.4
603178,2018/6/30,2062464590,1185623175,876841415,42440553.18
603179,2017/6/30,2486527607,1292497525,1194030082,127060037.6
603179,2017/12/31,3118654626,1777722779,1340931846,312665665.6
603179,2018/6/30,4148543073,2631163406,1517379667,179637840.2
603180,2017/6/30,1362311787,627069858.1,735241929.2,53149742.63
603180,2017/12/31,1580269659,721906661.3,858362997.3,183951370.8
603180,2018/6/30,1577533693,709591077.9,867942615.6,71439154.36
603181,2017/12/31,1527002417,246040425.2,1280961992,159303500.2
603181,2018/6/30,1625552639,306995355.9,1318557283,96477116.77
603183,2017/12/31,841756680.7,195745515,646011165.8,73470849.51
603183,2018/6/30,847338397.9,192709969.9,654628427.9,33929727.72
603186,2016/12/31,1383814105,840718653,543095452.4,82511301.1
603186,2017/6/30,1427820015,852312473,575507542,57111445.91
603186,2017/12/31,1763928110,1145637571,618290539.4,103493178.2
603186,2018/6/30,2027581038,1390520665,637060373.2,34778175.31
603188,2014/12/31,3425590617,712741093.5,2712849523,781532015.7
603188,2015/6/30,3617745172,700820309.1,2916924863,557195652.9
603188,2015/12/31,4082255228,939992713.4,3142262515,833603004.9
603188,2016/6/30,3883615276,696018733.2,3187596542,398256777.4
603188,2016/12/31,4208017309,700529281.8,3507488028,763403143.6
603188,2017/6/30,4235998094,698152317.5,3537845776,377654732.7
603188,2017/12/31,4495563744,725751219.2,3769812525,590622291.7
603188,2018/6/30,4721356547,1480469323,3240887224,225162445.7
603189,2016/12/31,842206994.2,52506853.6,789700140.6,67524878.54
603189,2017/6/30,817864656.6,38275921.16,779588735.4,11243723.38
603189,2017/12/31,854981006.4,50121970.82,804859035.6,40366157.01
603189,2018/6/30,829405960.5,46448472.05,782957488.4,-8848161.48
603196,2017/6/30,1115767109,232070596.9,883696512.3,27406551.32
603196,2017/12/31,1136926057,203348671.5,933577385.2,103446491.3
603196,2018/6/30,1141512903,215502240.1,926010662.4,22188535.49
603197,2017/6/30,2552255312,1114141154,1438114158,167325180.5
603197,2017/12/31,2416316892,962502326.5,1453814566,329369974.7
603197,2018/6/30,2692878481,1182838450,1510040031,160810371.5
603198,2015/6/30,4719849556,1000131281,3719718275,395952939.9
603198,2015/12/31,5248631093,1595459141,3653171952,718623129.3
603198,2016/6/30,5174036836,1179850808,3994186028,438227157.3
603198,2016/12/31,5650715955,1713500156,3937215799,896185269.5
603198,2017/6/30,4837141928,1051601687,3785540241,462598252.7
603198,2017/12/31,5890219078,1764112106,4126106971,903261419.9
603198,2018/6/30,5160158558,1211678384,3948480174,524803139.1
603199,2014/12/31,911554971.4,377959535.8,533595435.6,87144646.01
603199,2015/6/30,1007934499,142245030.2,865689469.2,52268026.82
603199,2015/12/31,1030842703,134724357,896118346.5,95976933.29
603199,2016/6/30,1045305435,112701792,932603643,67443475.75
603199,2016/12/31,1084441445,128253083.7,956188361.4,101119900
603199,2017/6/30,1143941852,143353303.1,1000588549,78843778.27
603199,2017/12/31,1193949890,169811778.8,1024138112,114480826.5
603199,2018/6/30,1218334505,150145343.8,1068189161,80937522.01
603200,2017/6/30,764582458.4,82508589.21,682073869.2,27991028.53
603200,2017/12/31,793392170.1,81371865.54,712020304.6,63194609.75
603200,2018/6/30,831062595.7,127350556.7,703712039,48077523.01
603203,2016/12/31,713318552.6,83803899.44,629514653.2,119332217.6
603203,2017/6/30,742270626.7,95016518.27,647254108.4,69594445.11
603203,2017/12/31,890234655.1,167936644.8,722298010.3,150995786.7
603203,2018/6/30,943193695.1,181785801.3,761407893.8,84871597.44
603208,2016/12/31,849313821.5,405231996.7,444081824.9,119914198.2
603208,2017/6/30,1359207281,402362491,956844790.3,65375216.29
603208,2017/12/31,1707586107,640546562.7,1067039544,158401307.9
603208,2018/6/30,1712708412,638656412.1,1074052000,66344590.63
603214,2018/6/30,1262960256,409038657.7,853921598.6,73418683.21
603218,2016/12/31,3589252427,989108408.4,2600144019,390036198.7
603218,2017/6/30,3526030771,862866769.2,2663164002,134102852.3
603218,2017/12/31,3718046749,951466005.3,2766580744,261176986.9
603218,2018/6/30,3723913617,919408659.2,2804504958,133118755.9
603222,2014/12/31,630039997,188490690.9,441549306.1,67176816.84
603222,2015/6/30,775363828.8,83700446.28,691663382.5,27611132.68
603222,2015/12/31,844014019.6,93022532.36,750991487.3,61468983.43
603222,2016/6/30,857138932.6,85415170.29,771723762.3,15961531.78
603222,2016/12/31,922425299.5,113485780.3,808939519.2,47082225.33
603222,2017/6/30,1304948109,427920010.9,877028098.6,27824470.39
603222,2017/12/31,1574910224,646627268.2,928282956.2,74121453.57
603222,2018/6/30,1970648369,932753852.9,1037894516,47415590.13
603223,2015/6/30,971808031.5,381428127.9,590379903.6,20422968.96
603223,2015/12/31,850675070.7,229656417.3,621018653.4,50749966.31
603223,2016/6/30,920472697.6,273531062.2,646941635.4,40304464.01
603223,2016/12/31,896485084.3,214412282,682072802.3,84995661.3
603223,2017/6/30,1060342461,350919608.7,709422852.5,40777612.55
603223,2017/12/31,1263826492,512497588.1,751328903.7,125700664.8
603223,2018/6/30,1710057198,544553318.5,1165503880,68370745.22
603225,2017/6/30,10311127524,4625765033,5685362491,675288075.1
603225,2017/12/31,11050896327,4490460983,6560435344,1918200032
603225,2018/6/30,14947651298,7319988982,7627662315,1037115995
603226,2017/6/30,922403221.6,227016595.1,695386626.5,38692098.76
603226,2017/12/31,981246740.2,251329207.7,729917532.5,93488017.2
603226,2018/6/30,1010645588,259047018.5,751598570,50047885.41
603227,2015/6/30,2496071734,1081862955,1414208778,21688882.4
603227,2015/12/31,2820458089,1363104624,1457353465,73954146.9
603227,2016/6/30,2876251469,1416126741,1460124727,-11742687.71
603227,2016/12/31,2775310309,1405753751,1369556558,-32093074.71
603227,2017/6/30,2536810494,1175594427,1361216068,25386255.36
603227,2017/12/31,2642430571,1241866518,1400564052,86634310.81
603227,2018/6/30,2542536321,1158830336,1383705985,41165519.4
603228,2016/12/31,4336863776,1475360881,2861502895,632953929.1
603228,2017/6/30,4408170175,1393990460,3014179715,395248269.4
603228,2017/12/31,4777396649,1500958660,3276437989,801877760.7
603228,2018/6/30,5220750642,1757188109,3463562533,473553797.6
603229,2017/6/30,696897553.2,160394492.9,536503060.3,28096259.68
603229,2017/12/31,741583787,176649113.1,564934673.8,60288333.97
603229,2018/6/30,766268122,188800494.5,577467627.5,26973498.52
603232,2017/6/30,566754999.6,52889040.5,513865959.1,10792722.71
603232,2017/12/31,661135897.8,86296256.06,574839641.7,67688118.06
603232,2018/6/30,638418483.9,77790794.82,560627689.1,10749326.2
603233,2017/6/30,3988429376,2375293867,1613135508,331798106.2
603233,2017/12/31,5822764034,3020092624,2802671410,633316134.8
603233,2018/6/30,5769048426,2904108954,2864939471,381389175.6
603238,2016/12/31,497915023.2,112709649.7,385205373.5,60082250.6
603238,2017/6/30,806391267.2,58156491.76,748234775.4,21122668.01
603238,2017/12/31,1364589587,488444149.9,876145437.5,58673288.02
603238,2018/6/30,1390325450,494320381.9,896005068.1,36740831.94
603239,2016/12/31,1108048869,230456496.5,877592372.7,169292214.8
603239,2017/6/30,1052178716,133107427.9,919071288.2,107589777.7
603239,2017/12/31,1204232174,210648214.7,993583959.4,197971710.8
603239,2018/6/30,1137666649,190417268.4,947249380.6,97279569.52
603258,2016/12/31,1843368930,290947633.1,1552421297,237899187.9
603258,2017/6/30,1764569795,225439259.4,1539130535,97110017.02
603258,2017/12/31,1914942305,296516134.7,1618426170,196604541.6
603258,2018/6/30,1887245459,266764022.9,1620481436,55459522.65
603259,2018/6/30,16213943364,5806029268,10407914096,1415358866
603260,2017/12/31,14163547551,8698112825,5465434726,1800665174
603260,2018/6/30,15440526137,8793096298,6647429839,1710552436
603266,2016/12/31,732023824.1,286993526.2,445030297.9,95016981.79
603266,2017/6/30,933632332.8,145970929.6,787661403.1,51543869.35
603266,2017/12/31,1031252203,209013262.2,822238940.8,88603769.79
603266,2018/6/30,1062621831,228803128.6,833818702.5,43223894.13
603268,2015/6/30,606832754.3,89221357.44,517611396.9,23298436.53
603268,2015/12/31,641787469.9,106174011.9,535613458.1,44651541.71
603268,2016/6/30,647819619.4,104414535.8,543405083.7,18542310.38
603268,2016/12/31,870461758.9,272885821.7,597575937.3,46990963.91
603268,2017/6/30,926694362,318338046.5,608356315.5,27883289.66
603268,2017/12/31,1224536029,560657870.8,663878157.8,62165765.31
603268,2018/6/30,1217438431,589842703.7,627595727.1,37242266.08
603269,2017/6/30,1161415960,551818301.5,609597658.1,17620699.27
603269,2017/12/31,1241428309,605624950.2,635803358.9,48850614.57
603269,2018/6/30,1300877066,667218718.2,633658347.6,15535829.09
603277,2017/12/31,1878981322,317812795.5,1561168527,226600034
603277,2018/6/30,1934583278,314130683.8,1620452594,142520731.5
603278,2017/12/31,2816510560,1453508437,1363002123,142743594.3
603278,2018/6/30,2876014325,1453191816,1422822508,110941867
603283,2017/12/31,1010716738,377204577.7,633512160.4,107628389
603283,2018/6/30,1340412387,663578638.5,676833748,61008093.14
603286,2017/6/30,555120152.9,148924240,406195912.9,18311093.57
603286,2017/12/31,570238344.9,147142465.8,423095879.1,35128409.42
603286,2018/6/30,569819055.8,144359795.6,425459260.1,15764758.16
603288,2014/6/30,7896327335,1421794181,6474533154,1275964718
603288,2014/12/31,11000594566,3512682411,7487912155,2405116610
603288,2015/6/30,9306059203,1752419575,7553639628,1597481461
603288,2015/12/31,11498002243,2746876641,8751125602,2989140256
603288,2016/6/30,10469375794,1833089957,8636285836,1788243952
603288,2016/12/31,13463592998,3449823565,10013769433,3401968571
603288,2017/6/30,12407479227,2391055813,10016423414,2139089523
603288,2017/12/31,16336012256,4571838748,11764173508,4210824222
603288,2018/6/30,15086186504,3356019344,11730167160,2658853948
603289,2017/12/31,1276725602,389922735.9,886802866.4,96226547.36
603289,2018/6/30,1281173273,377272125.2,903901148.2,52601285.15
603298,2016/12/31,4580434374,1094029434,3486404939,540404914.8
603298,2017/6/30,4818679756,1234079440,3584600316,343088547.7
603298,2017/12/31,5156501857,1353625204,3802876653,618052453.4
603298,2018/6/30,5580728716,1652843581,3927885135,402014887.7
603299,2015/12/31,4558194846,2587677912,1970516934,58916392.1
603299,2016/6/30,4395226856,2443379074,1951847781,11549970.39
603299,2016/12/31,4480779700,2514307196,1966472505,34383704.1
603299,2017/6/30,4423485241,2391987703,2031497538,94118577.22
603299,2017/12/31,4499219363,2365813728,2133405636,226121906.5
603299,2018/6/30,4599581709,2425974349,2173607360,116928613.9
603300,2015/6/30,1506094198,463639746.5,1042454452,36627013.57
603300,2015/12/31,1681575763,606374186.5,1075201576,71770731.57
603300,2016/6/30,3193862227,903760054.8,2290102173,24366093.68
603300,2016/12/31,4470691200,1124868577,3345822623,145212416.8
603300,2017/6/30,4702889655,1284685026,3418204629,114211561.5
603300,2017/12/31,5653113603,2163196749,3489916854,222488212.9
603300,2018/6/30,6104557933,2144624612,3959933321,139204251.4
603301,2018/6/30,1793523471,747084667.4,1046438804,62840783.59
603303,2017/6/30,3655105313,1241209317,2413895996,138393770.8
603303,2017/12/31,3486496592,1113874343,2372622249,190482718.2
603303,2018/6/30,3535451289,1104914105,2430537184,120224762.6
603305,2017/12/31,1430701756,282044694.9,1148657061,257914686.3
603305,2018/6/30,1588017475,343508058.8,1244509416,155548561.8
603306,2014/12/31,1121255949,198737164,922518784.8,135772511.6
603306,2015/6/30,1140908725,165867093.2,975041631.9,93844257.39
603306,2015/12/31,1275069284,196849240.3,1078220044,199910876
603306,2016/6/30,1303430727,170631435.4,1132799291,135942657.1
603306,2016/12/31,1571731171,271862914.2,1299868256,306877041.5
603306,2017/6/30,1477810860,201542970.7,1276267889,142150895.5
603306,2017/12/31,2409551110,264665521.7,2144885588,320820604.9
603306,2018/6/30,2366954536,191127816.9,2175826719,177846578.5
603308,2014/6/30,4301359592,2491007218,1810352374,91257737.79
603308,2014/12/31,4439227490,2579201877,1860025613,116185112.7
603308,2015/6/30,4932624740,3037354189,1895270550,59380676.24
603308,2015/12/31,4936853568,3018880044,1917973524,72204146.45
603308,2016/6/30,6281683709,3432654645,2849029064,41699619.09
603308,2016/12/31,6394360649,3552354419,2842006230,44527176.49
603308,2017/6/30,6468775845,3569782604,2898993241,61113617.18
603308,2017/12/31,6784467280,3892526943,2891940336,59698199.29
603308,2018/6/30,7127577020,4185974781,2941602239,64195487.85
603309,2015/6/30,860006964.8,99587562.15,760419402.7,40237094.05
603309,2015/12/31,881079568.9,102432396.1,778647172.8,97370273.23
603309,2016/6/30,897228832.7,81446321.65,815782511,38027043.66
603309,2016/12/31,972683047.6,109372482,863310565.5,85252465.55
603309,2017/6/30,984488355.3,108084762.6,876403592.8,44270252.61
603309,2017/12/31,1010705848,110632631.9,900073215.7,72338444.5
603309,2018/6/30,1074053792,172438598.7,901615193.6,26539549.79
603311,2015/6/30,829135223.8,271650543.6,557484680.3,39724759.13
603311,2015/12/31,832244951.9,205567093.4,626677858.5,62851914.21
603311,2016/6/30,879729756.6,213127449.5,666602307,53958942.55
